type,order_release_id,details
Missing Settlement,8333652217,Order Amount: ₹799.00
Missing Settlement,8324338544,Order Amount: ₹899.00
Missing Settlement,8340225563,Order Amount: ₹699.00
Missing Settlement,8329661094,Order Amount: ₹599.00
Missing Settlement,8316536149,Order Amount: ₹599.00
Missing Settlement,8339669071,Order Amount: ₹649.00
Missing Settlement,8326275745,Order Amount: ₹499.00
Missing Settlement,8337643289,Order Amount: ₹799.00
Missing Settlement,8338241870,Order Amount: ₹799.00
Missing Settlement,8316814878,Order Amount: ₹899.00
Missing Settlement,8323052352,Order Amount: ₹799.00
Missing Settlement,8339436028,Order Amount: ₹799.00
Missing Settlement,8331072805,Order Amount: ₹799.00
Missing Settlement,8324939219,Order Amount: ₹599.00
Missing Settlement,8325566466,Order Amount: ₹799.00
Missing Settlement,8323523522,Order Amount: ₹949.00
Missing Settlement,8339016012,Order Amount: ₹599.00
Missing Settlement,8336273396,Order Amount: ₹999.00
Missing Settlement,8339864568,Order Amount: ₹799.00
Missing Settlement,8324817704,Order Amount: ₹699.00
Missing Settlement,8325044300,Order Amount: ₹799.00
Missing Settlement,8332889919,Order Amount: ₹949.00
Missing Settlement,8332653733,Order Amount: ₹649.00
Missing Settlement,8329471653,Order Amount: ₹949.00
Missing Settlement,8317869574,Order Amount: ₹699.00
Missing Settlement,8323690493,Order Amount: ₹699.00
Missing Settlement,8339327334,Order Amount: ₹599.00
Missing Settlement,8331676169,Order Amount: ₹799.00
Missing Settlement,8325831642,Order Amount: ₹599.00
Missing Settlement,8323889911,Order Amount: ₹949.00
Missing Settlement,8333558215,Order Amount: ₹799.00
Missing Settlement,8331419184,Order Amount: ₹599.00
Missing Settlement,8332273031,Order Amount: ₹899.00
Missing Settlement,8340360033,Order Amount: ₹599.00
Missing Settlement,8330223003,Order Amount: ₹799.00
Missing Settlement,8331724299,Order Amount: ₹799.00
Missing Settlement,8338818597,Order Amount: ₹799.00
Missing Settlement,8312847204,Order Amount: ₹499.00
Missing Settlement,8339195902,Order Amount: ₹949.00
Missing Settlement,8329301166,Order Amount: ₹799.00
Missing Settlement,8338809901,Order Amount: ₹799.00
Missing Settlement,8323485841,Order Amount: ₹949.00
Missing Settlement,8339600579,Order Amount: ₹799.00
Missing Settlement,8339826893,Order Amount: ₹599.00
Missing Settlement,8329949032,Order Amount: ₹949.00
Missing Settlement,8338815163,Order Amount: ₹999.00
Missing Settlement,8324873821,Order Amount: ₹599.00
Missing Settlement,8326054036,Order Amount: ₹599.00
Missing Settlement,8332755763,Order Amount: ₹799.00
Missing Settlement,8336687593,Order Amount: ₹799.00
Missing Settlement,8330398752,Order Amount: ₹599.00
Missing Settlement,8336211535,Order Amount: ₹749.00
Missing Settlement,8322897895,Order Amount: ₹599.00
Missing Settlement,8337587308,Order Amount: ₹599.00
Missing Settlement,8322975615,Order Amount: ₹699.00
Missing Settlement,8323196203,Order Amount: ₹599.00
Missing Settlement,8331981965,Order Amount: ₹599.00
Missing Settlement,8336900923,Order Amount: ₹599.00
Missing Settlement,8328392331,Order Amount: ₹949.00
Missing Settlement,8339961317,Order Amount: ₹999.00
Missing Settlement,8339297613,Order Amount: ₹849.00
Missing Settlement,8324363616,Order Amount: ₹799.00
Missing Settlement,8321564696,Order Amount: ₹899.00
Missing Settlement,8329112521,Order Amount: ₹949.00
Missing Settlement,8336041655,Order Amount: ₹799.00
Missing Settlement,8336642157,Order Amount: ₹949.00
Missing Settlement,8336083920,Order Amount: ₹799.00
Missing Settlement,8322729885,Order Amount: ₹649.00
Missing Settlement,8331245988,Order Amount: ₹649.00
Missing Settlement,8330696366,Order Amount: ₹949.00
Missing Settlement,8329050477,Order Amount: ₹599.00
Missing Settlement,8331429610,Order Amount: ₹799.00
Missing Settlement,8325539915,Order Amount: ₹599.00
Missing Settlement,8319398780,Order Amount: ₹799.00
Missing Settlement,8325960077,Order Amount: ₹799.00
Missing Settlement,8330506112,Order Amount: ₹699.00
Missing Settlement,8325540346,Order Amount: ₹799.00
Missing Settlement,8330021984,Order Amount: ₹799.00
Missing Settlement,8334125232,Order Amount: ₹799.00
Missing Settlement,8340719787,Order Amount: ₹799.00
Missing Settlement,8324338551,Order Amount: ₹849.00
Missing Settlement,8327788137,Order Amount: ₹799.00
Missing Settlement,8328233058,Order Amount: ₹949.00
Missing Settlement,8340244360,Order Amount: ₹599.00
Missing Settlement,8339949671,Order Amount: ₹599.00
Missing Settlement,8338486920,Order Amount: ₹799.00
Missing Settlement,8339624526,Order Amount: ₹799.00
Missing Settlement,8336407978,Order Amount: ₹799.00
Missing Settlement,8320183221,Order Amount: ₹599.00
Missing Settlement,8325457709,Order Amount: ₹799.00
Missing Settlement,8336029258,Order Amount: ₹999.00
Missing Settlement,8324615218,Order Amount: ₹949.00
Missing Settlement,8327668693,Order Amount: ₹799.00
Missing Settlement,8320317906,Order Amount: ₹799.00
Missing Settlement,8330224340,Order Amount: ₹599.00
Missing Settlement,8339342983,Order Amount: ₹599.00
Missing Settlement,8339834686,Order Amount: ₹799.00
Missing Settlement,8336517198,Order Amount: ₹699.00
Missing Settlement,8332333883,Order Amount: ₹599.00
Missing Settlement,8324093689,Order Amount: ₹949.00
Missing Settlement,8334238930,Order Amount: ₹649.00
Missing Settlement,8336321224,Order Amount: ₹799.00
Missing Settlement,8334029253,Order Amount: ₹599.00
Missing Settlement,8330321677,Order Amount: ₹799.00
Missing Settlement,8329179109,Order Amount: ₹799.00
Missing Settlement,8340566618,Order Amount: ₹699.00
Missing Settlement,8329219099,Order Amount: ₹799.00
Missing Settlement,8329556889,Order Amount: ₹599.00
Missing Settlement,8335816715,Order Amount: ₹799.00
Missing Settlement,8323030555,Order Amount: ₹799.00
Missing Settlement,8334296890,Order Amount: ₹599.00
Missing Settlement,8326817643,Order Amount: ₹799.00
Missing Settlement,8325488278,Order Amount: ₹799.00
Missing Settlement,8334919385,Order Amount: ₹799.00
Missing Settlement,8324028278,Order Amount: ₹499.00
Missing Settlement,8324430557,Order Amount: ₹699.00
Missing Settlement,8320818932,Order Amount: ₹799.00
Missing Settlement,8322584278,Order Amount: ₹599.00
Missing Settlement,8327908668,Order Amount: ₹899.00
Missing Settlement,8324939221,Order Amount: ₹599.00
Missing Settlement,8324828487,Order Amount: ₹599.00
Missing Settlement,8332011400,Order Amount: ₹899.00
Missing Settlement,8332503944,Order Amount: ₹799.00
Missing Settlement,8326382386,Order Amount: ₹949.00
Missing Settlement,8324246978,Order Amount: ₹599.00
Missing Settlement,8332240188,Order Amount: ₹799.00
Missing Settlement,8321997374,Order Amount: ₹799.00
Missing Settlement,8332024105,Order Amount: ₹799.00
Missing Settlement,8337749665,Order Amount: ₹999.00
Missing Settlement,8329039759,Order Amount: ₹599.00
Missing Settlement,8329573528,Order Amount: ₹849.00
Missing Settlement,8335943198,Order Amount: ₹499.00
Missing Settlement,8329329361,Order Amount: ₹599.00
Missing Settlement,8337422981,Order Amount: ₹599.00
Missing Settlement,8336510822,Order Amount: ₹949.00
Missing Settlement,8323607575,Order Amount: ₹599.00
Missing Settlement,8333856778,Order Amount: ₹599.00
Missing Settlement,8306964121,Order Amount: ₹599.00
Missing Settlement,8339642775,Order Amount: ₹599.00
Missing Settlement,8328172468,Order Amount: ₹799.00
Missing Settlement,8338063262,Order Amount: ₹949.00
Missing Settlement,8340045280,Order Amount: ₹799.00
Missing Settlement,8325833952,Order Amount: ₹799.00
Missing Settlement,8329764496,Order Amount: ₹799.00
Missing Settlement,8331695150,Order Amount: ₹599.00
Missing Settlement,8332929481,Order Amount: ₹949.00
Missing Settlement,8330752765,Order Amount: ₹899.00
Missing Settlement,8335948641,Order Amount: ₹949.00
Missing Settlement,8323330587,Order Amount: ₹949.00
Missing Settlement,8319572617,Order Amount: ₹599.00
Missing Settlement,8335867471,Order Amount: ₹849.00
Missing Settlement,8328017436,Order Amount: ₹649.00
Missing Settlement,8334007645,Order Amount: ₹599.00
Missing Settlement,8329503311,Order Amount: ₹599.00
Missing Settlement,8338221730,Order Amount: ₹699.00
Missing Settlement,8337778145,Order Amount: ₹699.00
Missing Settlement,8327436862,Order Amount: ₹499.00
Missing Settlement,8340055671,Order Amount: ₹949.00
Missing Settlement,8302084405,Order Amount: ₹649.00
Missing Settlement,8330265795,Order Amount: ₹599.00
Missing Settlement,8340142631,Order Amount: ₹649.00
Missing Settlement,8325397411,Order Amount: ₹599.00
Missing Settlement,8338282648,Order Amount: ₹599.00
Missing Settlement,8328133516,Order Amount: ₹799.00
Missing Settlement,8339467221,Order Amount: ₹799.00
Missing Settlement,8321928298,Order Amount: ₹699.00
Missing Settlement,8333036743,Order Amount: ₹849.00
Missing Settlement,8320446067,Order Amount: ₹949.00
Missing Settlement,8335796812,Order Amount: ₹799.00
Missing Settlement,8327468897,Order Amount: ₹799.00
Missing Settlement,8330183949,Order Amount: ₹599.00
Missing Settlement,8324184693,Order Amount: ₹699.00
Missing Settlement,8330192503,Order Amount: ₹699.00
Missing Settlement,8340306121,Order Amount: ₹899.00
Missing Settlement,8340399087,Order Amount: ₹599.00
Missing Settlement,8338484842,Order Amount: ₹799.00
Missing Settlement,8338109444,Order Amount: ₹799.00
Missing Settlement,8336623706,Order Amount: ₹599.00
Missing Settlement,8327908761,Order Amount: ₹799.00
Missing Settlement,8336903339,Order Amount: ₹799.00
Missing Settlement,8340410521,Order Amount: ₹649.00
Missing Settlement,8322464474,Order Amount: ₹799.00
Missing Settlement,8326567159,Order Amount: ₹799.00
Missing Settlement,8335949024,Order Amount: ₹649.00
Missing Settlement,8332437134,Order Amount: ₹999.00
Missing Settlement,8331555928,Order Amount: ₹799.00
Missing Settlement,8337744927,Order Amount: ₹949.00
Missing Settlement,8331324444,Order Amount: ₹849.00
Missing Settlement,8324784853,Order Amount: ₹499.00
Missing Settlement,8338223544,Order Amount: ₹799.00
Missing Settlement,8333609744,Order Amount: ₹799.00
Missing Settlement,8340771328,Order Amount: ₹899.00
Missing Settlement,8338415616,Order Amount: ₹999.00
Missing Settlement,8324571352,Order Amount: ₹599.00
Missing Settlement,8308496891,Order Amount: ₹599.00
Missing Settlement,8339428210,Order Amount: ₹699.00
Missing Settlement,8337089435,Order Amount: ₹799.00
Missing Settlement,8334849109,Order Amount: ₹949.00
Missing Settlement,8323991926,Order Amount: ₹799.00
Missing Settlement,8325826949,Order Amount: ₹899.00
Missing Settlement,8332630839,Order Amount: ₹899.00
Missing Settlement,8340683303,Order Amount: ₹949.00
Missing Settlement,8322920888,Order Amount: ₹599.00
Missing Settlement,8335835124,Order Amount: ₹799.00
Missing Settlement,8324688752,Order Amount: ₹949.00
Missing Settlement,8323743073,Order Amount: ₹599.00
Missing Settlement,8330506100,Order Amount: ₹849.00
Missing Settlement,8339168665,Order Amount: ₹649.00
Missing Settlement,8330657635,Order Amount: ₹899.00
Missing Settlement,8340800026,Order Amount: ₹949.00
Missing Settlement,8329784795,Order Amount: ₹599.00
Missing Settlement,8336573056,Order Amount: ₹949.00
Missing Settlement,8340497823,Order Amount: ₹599.00
Missing Settlement,8305269294,Order Amount: ₹799.00
Missing Settlement,8330061428,Order Amount: ₹599.00
Missing Settlement,8336229835,Order Amount: ₹799.00
Missing Settlement,8325247599,Order Amount: ₹949.00
Missing Settlement,8324911303,Order Amount: ₹899.00
Missing Settlement,8326099883,Order Amount: ₹799.00
Missing Settlement,8338058600,Order Amount: ₹799.00
Missing Settlement,8327975411,Order Amount: ₹699.00
Missing Settlement,8339934429,Order Amount: ₹999.00
Missing Settlement,8324986188,Order Amount: ₹849.00
Missing Settlement,8339004243,Order Amount: ₹799.00
Missing Settlement,8336453648,Order Amount: ₹799.00
Missing Settlement,8332404258,Order Amount: ₹599.00
Missing Settlement,8331920455,Order Amount: ₹799.00
Missing Settlement,8339206093,Order Amount: ₹599.00
Missing Settlement,8334137169,Order Amount: ₹949.00
Missing Settlement,8336326862,Order Amount: ₹799.00
Missing Settlement,8334633586,Order Amount: ₹599.00
Missing Settlement,8325986499,Order Amount: ₹599.00
Missing Settlement,8329400071,Order Amount: ₹649.00
Missing Settlement,8339423792,Order Amount: ₹699.00
Missing Settlement,8302834000,Order Amount: ₹599.00
Missing Settlement,8340624815,Order Amount: ₹799.00
Missing Settlement,8338104890,Order Amount: ₹599.00
Missing Settlement,8323602998,Order Amount: ₹599.00
Missing Settlement,8334003961,Order Amount: ₹949.00
Missing Settlement,8331382334,Order Amount: ₹599.00
Missing Settlement,8339667951,Order Amount: ₹799.00
Missing Settlement,8328338305,Order Amount: ₹849.00
Missing Settlement,8339440815,Order Amount: ₹799.00
Missing Settlement,8331480988,Order Amount: ₹599.00
Missing Settlement,8328303489,Order Amount: ₹499.00
Missing Settlement,8324213729,Order Amount: ₹799.00
Missing Settlement,8329226737,Order Amount: ₹649.00
Missing Settlement,8322792720,Order Amount: ₹849.00
Missing Settlement,8314793044,Order Amount: ₹999.00
Missing Settlement,8332850613,Order Amount: ₹649.00
Missing Settlement,8326839160,Order Amount: ₹799.00
Missing Settlement,8339512259,Order Amount: ₹949.00
Missing Settlement,8323160364,Order Amount: ₹899.00
Missing Settlement,8331676170,Order Amount: ₹799.00
Missing Settlement,8328431940,Order Amount: ₹799.00
Missing Settlement,8335853346,Order Amount: ₹949.00
Missing Settlement,8340575599,Order Amount: ₹799.00
Missing Settlement,8340580013,Order Amount: ₹799.00
Missing Settlement,8323769728,Order Amount: ₹799.00
Missing Settlement,8330790548,Order Amount: ₹949.00
Missing Settlement,8340800025,Order Amount: ₹949.00
Missing Settlement,8339364533,Order Amount: ₹799.00
Missing Settlement,8325424048,Order Amount: ₹699.00
Missing Settlement,8322517809,Order Amount: ₹799.00
Missing Settlement,8324429860,Order Amount: ₹799.00
Missing Settlement,8338262975,Order Amount: ₹599.00
Missing Settlement,8334738346,Order Amount: ₹799.00
Missing Settlement,8319558834,Order Amount: ₹999.00
Missing Settlement,8330032227,Order Amount: ₹599.00
Missing Settlement,8325290690,Order Amount: ₹649.00
Missing Settlement,8323160371,Order Amount: ₹899.00
Missing Settlement,8324479068,Order Amount: ₹599.00
Missing Settlement,8326323389,Order Amount: ₹999.00
Missing Settlement,8339778738,Order Amount: ₹599.00
Missing Settlement,8323074111,Order Amount: ₹599.00
Missing Settlement,8327899116,Order Amount: ₹949.00
Missing Settlement,8308336851,Order Amount: ₹899.00
Missing Settlement,8322425936,Order Amount: ₹799.00
Missing Settlement,8316536151,Order Amount: ₹599.00
Missing Settlement,8338809902,Order Amount: ₹799.00
Missing Settlement,8339403504,Order Amount: ₹899.00
Missing Settlement,8314132714,Order Amount: ₹799.00
Missing Settlement,8337638351,Order Amount: ₹599.00
Missing Settlement,8339199255,Order Amount: ₹849.00
Missing Settlement,8338875639,Order Amount: ₹499.00
Missing Settlement,8329484518,Order Amount: ₹849.00
Missing Settlement,8340753755,Order Amount: ₹799.00
Missing Settlement,8336134892,Order Amount: ₹699.00
Missing Settlement,8339892735,Order Amount: ₹949.00
Missing Settlement,8336229837,Order Amount: ₹799.00
Missing Settlement,8324666367,Order Amount: ₹799.00
Missing Settlement,8330402227,Order Amount: ₹599.00
Missing Settlement,8310166134,Order Amount: ₹599.00
Missing Settlement,8331189404,Order Amount: ₹799.00
Missing Settlement,8326365707,Order Amount: ₹799.00
Missing Settlement,8339750385,Order Amount: ₹599.00
Missing Settlement,8327663429,Order Amount: ₹599.00
Missing Settlement,8325348349,Order Amount: ₹649.00
Missing Settlement,8323431244,Order Amount: ₹599.00
Missing Settlement,8325842635,Order Amount: ₹799.00
Missing Settlement,8339663846,Order Amount: ₹749.00
Missing Settlement,8334152119,Order Amount: ₹649.00
Missing Settlement,8322299346,Order Amount: ₹799.00
Missing Settlement,8310177500,Order Amount: ₹649.00
Missing Settlement,8332477693,Order Amount: ₹949.00
Missing Settlement,8335833335,Order Amount: ₹749.00
Missing Settlement,8323653700,Order Amount: ₹599.00
Missing Settlement,8336534740,Order Amount: ₹799.00
Missing Settlement,8328265354,Order Amount: ₹799.00
Missing Settlement,8330616225,Order Amount: ₹799.00
Missing Settlement,8326473959,Order Amount: ₹799.00
Missing Settlement,8331868919,Order Amount: ₹799.00
Missing Settlement,8339507083,Order Amount: ₹799.00
Missing Settlement,8338084543,Order Amount: ₹849.00
Missing Settlement,8340323551,Order Amount: ₹499.00
Missing Settlement,8324099120,Order Amount: ₹999.00
Missing Settlement,8340561145,Order Amount: ₹799.00
Missing Settlement,8302411017,Order Amount: ₹949.00
Missing Settlement,8326623760,Order Amount: ₹799.00
Missing Settlement,8336422232,Order Amount: ₹699.00
Missing Settlement,8327591102,Order Amount: ₹799.00
Missing Settlement,8336380827,Order Amount: ₹599.00
Missing Settlement,8323995106,Order Amount: ₹799.00
Missing Settlement,8331868922,Order Amount: ₹799.00
Missing Settlement,8332070366,Order Amount: ₹699.00
Missing Settlement,8325546083,Order Amount: ₹949.00
Missing Settlement,8319367701,Order Amount: ₹799.00
Missing Settlement,8319342873,Order Amount: ₹799.00
Missing Settlement,8321705801,Order Amount: ₹699.00
Missing Settlement,8340136339,Order Amount: ₹599.00
Missing Settlement,8339244880,Order Amount: ₹799.00
Missing Settlement,8334012992,Order Amount: ₹599.00
Missing Settlement,8330827359,Order Amount: ₹699.00
Missing Settlement,8327702551,Order Amount: ₹699.00
Missing Settlement,8337932779,Order Amount: ₹799.00
Missing Settlement,8335004586,Order Amount: ₹699.00
Missing Settlement,8338918982,Order Amount: ₹599.00
Missing Settlement,8328196875,Order Amount: ₹799.00
Missing Settlement,8330460282,Order Amount: ₹799.00
Missing Settlement,8336225176,Order Amount: ₹799.00
Missing Settlement,8329957220,Order Amount: ₹599.00
Missing Settlement,8330459950,Order Amount: ₹799.00
Missing Settlement,8326486277,Order Amount: ₹799.00
Missing Settlement,8322731259,Order Amount: ₹599.00
Missing Settlement,8322361152,Order Amount: ₹599.00
Missing Settlement,8336200338,Order Amount: ₹849.00
Missing Settlement,8337854444,Order Amount: ₹949.00
Missing Settlement,8323856526,Order Amount: ₹649.00
Missing Settlement,8339517635,Order Amount: ₹799.00
Missing Settlement,8335207575,Order Amount: ₹799.00
Missing Settlement,8329427804,Order Amount: ₹949.00
Missing Settlement,8339945689,Order Amount: ₹949.00
Missing Settlement,8332797492,Order Amount: ₹799.00
Missing Settlement,8325290693,Order Amount: ₹649.00
Missing Settlement,8324956692,Order Amount: ₹599.00
Missing Settlement,8325963707,Order Amount: ₹799.00
Missing Settlement,8324420701,Order Amount: ₹949.00
Missing Settlement,8334192898,Order Amount: ₹949.00
Missing Settlement,8323463451,Order Amount: ₹599.00
Missing Settlement,8330213426,Order Amount: ₹799.00
Missing Settlement,8325936259,Order Amount: ₹949.00
Missing Settlement,8323658584,Order Amount: ₹599.00
Missing Settlement,8324124220,Order Amount: ₹799.00
Missing Settlement,8331622043,Order Amount: ₹599.00
Missing Settlement,8323050396,Order Amount: ₹649.00
Missing Settlement,8330529659,Order Amount: ₹949.00
Missing Settlement,8332896614,Order Amount: ₹949.00
Missing Settlement,8324235992,Order Amount: ₹599.00
Missing Settlement,8340732219,Order Amount: ₹949.00
Missing Settlement,8339342586,Order Amount: ₹799.00
Missing Settlement,8326829793,Order Amount: ₹649.00
Missing Settlement,8338009310,Order Amount: ₹649.00
Missing Settlement,8340560686,Order Amount: ₹599.00
Missing Settlement,8326575268,Order Amount: ₹599.00
Missing Settlement,8325271930,Order Amount: ₹949.00
Missing Settlement,8325968972,Order Amount: ₹599.00
Missing Settlement,8327894326,Order Amount: ₹799.00
Missing Settlement,8337981889,Order Amount: ₹599.00
Missing Settlement,8339552166,Order Amount: ₹599.00
Missing Settlement,8334063059,Order Amount: ₹799.00
Missing Settlement,8329560357,Order Amount: ₹599.00
Missing Settlement,8326090220,Order Amount: ₹699.00
Missing Settlement,8302983200,Order Amount: ₹599.00
Missing Settlement,8340411644,Order Amount: ₹599.00
Missing Settlement,8339601427,Order Amount: ₹799.00
Missing Settlement,8308342334,Order Amount: ₹599.00
Missing Settlement,8325405123,Order Amount: ₹949.00
Missing Settlement,8325187943,Order Amount: ₹649.00
Missing Settlement,8326263209,Order Amount: ₹599.00
Missing Settlement,8340753757,Order Amount: ₹799.00
Missing Settlement,8335868888,Order Amount: ₹499.00
Missing Settlement,8329757573,Order Amount: ₹799.00
Missing Settlement,8332021350,Order Amount: ₹799.00
Missing Settlement,8323892651,Order Amount: ₹749.00
Missing Settlement,8339959044,Order Amount: ₹599.00
Missing Settlement,8340204659,Order Amount: ₹899.00
Missing Settlement,8337643290,Order Amount: ₹799.00
Missing Settlement,8320317909,Order Amount: ₹699.00
Missing Settlement,8337927776,Order Amount: ₹599.00
Missing Settlement,8333767334,Order Amount: ₹599.00
Missing Settlement,8321785825,Order Amount: ₹949.00
Missing Settlement,8340437539,Order Amount: ₹599.00
Missing Settlement,8330110956,Order Amount: ₹599.00
Missing Settlement,8329766700,Order Amount: ₹599.00
Missing Settlement,8329877418,Order Amount: ₹799.00
Missing Settlement,8336423076,Order Amount: ₹949.00
Missing Settlement,8327907518,Order Amount: ₹699.00
Missing Settlement,8329957224,Order Amount: ₹599.00
Missing Settlement,8332024906,Order Amount: ₹799.00
Missing Settlement,8340056450,Order Amount: ₹799.00
Missing Settlement,8322009082,Order Amount: ₹599.00
Missing Settlement,8330823796,Order Amount: ₹599.00
Missing Settlement,8324281764,Order Amount: ₹999.00
Missing Settlement,8327392754,Order Amount: ₹799.00
Missing Settlement,8318315753,Order Amount: ₹949.00
Missing Settlement,8335849887,Order Amount: ₹849.00
Missing Settlement,8336294768,Order Amount: ₹949.00
Missing Settlement,8332817635,Order Amount: ₹599.00
Missing Settlement,8331991561,Order Amount: ₹799.00
Missing Settlement,8314413315,Order Amount: ₹849.00
Missing Settlement,8313353165,Order Amount: ₹649.00
Missing Settlement,8327811065,Order Amount: ₹799.00
Missing Settlement,8332514229,Order Amount: ₹599.00
Missing Settlement,8329404432,Order Amount: ₹999.00
Missing Settlement,8340189066,Order Amount: ₹949.00
Missing Settlement,8305140754,Order Amount: ₹799.00
Missing Settlement,8326287590,Order Amount: ₹699.00
Missing Settlement,8323880915,Order Amount: ₹799.00
Missing Settlement,8321579521,Order Amount: ₹799.00
Missing Settlement,8339372671,Order Amount: ₹949.00
Missing Settlement,8327770235,Order Amount: ₹799.00
Missing Settlement,8324839297,Order Amount: ₹799.00
Missing Settlement,8339094674,Order Amount: ₹799.00
Missing Settlement,8326641905,Order Amount: ₹599.00
Missing Settlement,8337572386,Order Amount: ₹799.00
Missing Settlement,8328160724,Order Amount: ₹599.00
Missing Settlement,8330981442,Order Amount: ₹799.00
Missing Settlement,8338914873,Order Amount: ₹999.00
Missing Settlement,8325767455,Order Amount: ₹599.00
Missing Settlement,8326238945,Order Amount: ₹999.00
Missing Settlement,8324349692,Order Amount: ₹599.00
Missing Settlement,8338302612,Order Amount: ₹649.00
Missing Settlement,8327408879,Order Amount: ₹799.00
Missing Settlement,8324775135,Order Amount: ₹799.00
Missing Settlement,8339672492,Order Amount: ₹599.00
Missing Settlement,8318137008,Order Amount: ₹599.00
Missing Settlement,8325901448,Order Amount: ₹999.00
Missing Settlement,8339646255,Order Amount: ₹599.00
Missing Settlement,8332692998,Order Amount: ₹599.00
Missing Settlement,8337815305,Order Amount: ₹799.00
Missing Settlement,8336230414,Order Amount: ₹799.00
Missing Settlement,8327657142,Order Amount: ₹799.00
Missing Settlement,8325010648,Order Amount: ₹799.00
Missing Settlement,8339195901,Order Amount: ₹949.00
Missing Settlement,8338023558,Order Amount: ₹899.00
Missing Settlement,8339353071,Order Amount: ₹949.00
Missing Settlement,8340552186,Order Amount: ₹799.00
Missing Settlement,8316373500,Order Amount: ₹599.00
Missing Settlement,8333473311,Order Amount: ₹849.00
Missing Settlement,8324850256,Order Amount: ₹849.00
Missing Settlement,8309613285,Order Amount: ₹799.00
Missing Settlement,8331036215,Order Amount: ₹949.00
Missing Settlement,8324112551,Order Amount: ₹799.00
Missing Settlement,8329841077,Order Amount: ₹799.00
Missing Settlement,8323555285,Order Amount: ₹599.00
Missing Settlement,8335890960,Order Amount: ₹799.00
Missing Settlement,8331622046,Order Amount: ₹599.00
Missing Settlement,8324135768,Order Amount: ₹699.00
Missing Settlement,8324281763,Order Amount: ₹949.00
Missing Settlement,8326207427,Order Amount: ₹949.00
Missing Settlement,8339539493,Order Amount: ₹699.00
Missing Settlement,8325514455,Order Amount: ₹799.00
Missing Settlement,8324526893,Order Amount: ₹799.00
Missing Settlement,8332479957,Order Amount: ₹799.00
Missing Settlement,8332794323,Order Amount: ₹799.00
Missing Settlement,8337810640,Order Amount: ₹799.00
Missing Settlement,8332330981,Order Amount: ₹699.00
Missing Settlement,8331181599,Order Amount: ₹999.00
Missing Settlement,8310913920,Order Amount: ₹699.00
Missing Settlement,8336426613,Order Amount: ₹799.00
Missing Settlement,8339166666,Order Amount: ₹749.00
Missing Settlement,8321883102,Order Amount: ₹799.00
Missing Settlement,8330005057,Order Amount: ₹899.00
Missing Settlement,8340825512,Order Amount: ₹799.00
Missing Settlement,8335576084,Order Amount: ₹599.00
Missing Settlement,8323157062,Order Amount: ₹599.00
Missing Settlement,8323160374,Order Amount: ₹799.00
Missing Settlement,8337968446,Order Amount: ₹849.00
Missing Settlement,8331026968,Order Amount: ₹799.00
Missing Settlement,8325614911,Order Amount: ₹849.00
Missing Settlement,8323931939,Order Amount: ₹799.00
Missing Settlement,8323521672,Order Amount: ₹699.00
Missing Settlement,8340520322,Order Amount: ₹799.00
Missing Settlement,8328055254,Order Amount: ₹799.00
Missing Settlement,8334274404,Order Amount: ₹599.00
Missing Settlement,8330722708,Order Amount: ₹799.00
Missing Settlement,8329670598,Order Amount: ₹949.00
Missing Settlement,8326810193,Order Amount: ₹949.00
Missing Settlement,8327964660,Order Amount: ₹699.00
Missing Settlement,8330482174,Order Amount: ₹599.00
Missing Settlement,8339676837,Order Amount: ₹799.00
Missing Settlement,8333937810,Order Amount: ₹799.00
Missing Settlement,8331521212,Order Amount: ₹949.00
Missing Settlement,8331427893,Order Amount: ₹599.00
Missing Settlement,8320317902,Order Amount: ₹699.00
Missing Settlement,8328045734,Order Amount: ₹649.00
Missing Settlement,8328174585,Order Amount: ₹799.00
Missing Settlement,8323445465,Order Amount: ₹799.00
Missing Settlement,8325375599,Order Amount: ₹799.00
Missing Settlement,8329301169,Order Amount: ₹799.00
Missing Settlement,8325596464,Order Amount: ₹799.00
Missing Settlement,8332010415,Order Amount: ₹799.00
Missing Settlement,8330781352,Order Amount: ₹799.00
Missing Settlement,8331419376,Order Amount: ₹649.00
Missing Settlement,8337870746,Order Amount: ₹699.00
Missing Settlement,8323789260,Order Amount: ₹599.00
Missing Settlement,8324571345,Order Amount: ₹599.00
Missing Settlement,8333911864,Order Amount: ₹699.00
Missing Settlement,8336207921,Order Amount: ₹949.00
Missing Settlement,8326128771,Order Amount: ₹599.00
Missing Settlement,8336208943,Order Amount: ₹949.00
Missing Settlement,8336063335,Order Amount: ₹999.00
Missing Settlement,8329621221,Order Amount: ₹849.00
Missing Settlement,8332333889,Order Amount: ₹599.00
Missing Settlement,8336566646,Order Amount: ₹799.00
Missing Settlement,8332824014,Order Amount: ₹799.00
Missing Settlement,8323844847,Order Amount: ₹699.00
Missing Settlement,8326137519,Order Amount: ₹949.00
Missing Settlement,8336896565,Order Amount: ₹599.00
Missing Settlement,8323954323,Order Amount: ₹599.00
Missing Settlement,8340825506,Order Amount: ₹799.00
Missing Settlement,8319878974,Order Amount: ₹599.00
Missing Settlement,8330172581,Order Amount: ₹699.00
Missing Settlement,8340706816,Order Amount: ₹949.00
Missing Settlement,8316536154,Order Amount: ₹599.00
Missing Settlement,8322814304,Order Amount: ₹949.00
Missing Settlement,8324537528,Order Amount: ₹799.00
Missing Settlement,8322974451,Order Amount: ₹999.00
